S V(S) theta
1.966047576449079015e+00 2.379435896903656089e-01 2.500000000000000000e-01
1.967918067003013638e+00 2.375286243021071941e-01 2.500000000000000000e-01
1.969787071702516768e+00 2.371147058511887395e-01 2.500000000000000000e-01
1.971654591167427917e+00 2.367018311572752498e-01 2.500000000000000000e-01
1.973520626017585933e+00 2.362899970573070774e-01 2.500000000000000000e-01
1.975385176883780236e+00 2.358792003991307951e-01 2.500000000000000000e-01
1.977248244445545700e+00 2.354694380197733528e-01 2.500000000000000000e-01
1.979109829367721396e+00 2.350607067816748719e-01 2.500000000000000000e-01
1.980969932312464987e+00 2.346530035657739821e-01 2.500000000000000000e-01
1.982828553950015671e+00 2.342463252651717787e-01 2.500000000000000000e-01
1.984685854154665252e+00 2.339050860158569389e-01 2.500000000000000000e-01
1.986542437315353959e+00 2.336035855621159951e-01 2.500000000000000000e-01
1.988398361415097293e+00 2.333026391193060711e-01 2.500000000000000000e-01
1.990253625769220047e+00 2.330022452219062679e-01 2.500000000000000000e-01
1.992108229695104482e+00 2.327024024102797295e-01 2.500000000000000000e-01
1.993962172507339758e+00 2.324031092312720537e-01 2.500000000000000000e-01
1.995815453519637961e+00 2.321043642379379823e-01 2.500000000000000000e-01
1.997668072064034739e+00 2.318061659870031821e-01 2.500000000000000000e-01
1.999520027474003703e+00 2.315085130410443059e-01 2.500000000000000000e-01
2.001371319083020239e+00 2.312114039686464506e-01 2.500000000000000000e-01
2.003221946224557293e+00 2.309148373443728475e-01 2.500000000000000000e-01
2.005071908232090028e+00 2.306188117487339428e-01 2.500000000000000000e-01
2.006921204439093831e+00 2.303233257681571167e-01 2.500000000000000000e-01
2.008769834179042313e+00 2.300283779949569007e-01 2.500000000000000000e-01
2.010617796785409528e+00 2.297339670273048917e-01 2.500000000000000000e-01
2.012465091592609667e+00 2.294400914690935267e-01 2.500000000000000000e-01
2.014311717948257918e+00 2.291467499283250386e-01 2.500000000000000000e-01
2.016157675209712785e+00 2.288539410174385280e-01 2.500000000000000000e-01
2.018002962734559258e+00 2.285616633546002918e-01 2.500000000000000000e-01
2.019847579880381883e+00 2.282699155637121502e-01 2.500000000000000000e-01
2.021691526004766981e+00 2.279786962743818313e-01 2.500000000000000000e-01
2.023534800465299099e+00 2.276880041218947159e-01 2.500000000000000000e-01
2.025377402619564116e+00 2.273978377471846946e-01 2.500000000000000000e-01
2.027219331825147020e+00 2.271081957968058840e-01 2.500000000000000000e-01
2.029060587439633245e+00 2.268190769229041504e-01 2.500000000000000000e-01
2.030901168821524827e+00 2.265304797830816619e-01 2.500000000000000000e-01
2.032741075342443526e+00 2.262424030387450435e-01 2.500000000000000000e-01
2.034580306383807713e+00 2.259548453554320324e-01 2.500000000000000000e-01
2.036418861327272456e+00 2.256678054041465209e-01 2.500000000000000000e-01
2.038256739554491936e+00 2.253812818613703250e-01 2.500000000000000000e-01
2.040093940447120335e+00 2.250952734090354013e-01 2.500000000000000000e-01
2.041930463386812278e+00 2.248097787344967569e-01 2.500000000000000000e-01
2.043766307755222389e+00 2.245247965305050830e-01 2.500000000000000000e-01
2.045601472934003962e+00 2.242403254951800540e-01 2.500000000000000000e-01
2.047435958304812065e+00 2.239563643319830433e-01 2.500000000000000000e-01
2.049269763250196164e+00 2.236729117495821484e-01 2.500000000000000000e-01
2.051102887165733524e+00 2.233899664601632640e-01 2.500000000000000000e-01
2.052935329456849978e+00 2.231075271797536008e-01 2.500000000000000000e-01
2.054767089529213386e+00 2.228255926296005551e-01 2.500000000000000000e-01
2.056598166788493831e+00 2.225441615361863079e-01 2.500000000000000000e-01
2.058428560640359173e+00 2.222632326312020401e-01 2.500000000000000000e-01
2.060258270490479049e+00 2.219828046515222031e-01 2.500000000000000000e-01
2.062087295744521764e+00 2.217028763391784285e-01 2.500000000000000000e-01
2.063915635808155624e+00 2.214234464413341597e-01 2.500000000000000000e-01
2.065743290087049377e+00 2.211445137102592551e-01 2.500000000000000000e-01
2.067570257987744409e+00 2.208660769031948468e-01 2.500000000000000000e-01
2.069396538929713536e+00 2.205881347806302462e-01 2.500000000000000000e-01
2.071222132342320776e+00 2.203106861066218281e-01 2.500000000000000000e-01
2.073047037655182390e+00 2.200337296502132278e-01 2.500000000000000000e-01
2.074871254297913747e+00 2.197572641854543818e-01 2.500000000000000000e-01
2.076694781700131553e+00 2.194812884913764084e-01 2.500000000000000000e-01
2.078517619291450291e+00 2.192058013519673776e-01 2.500000000000000000e-01
2.080339766501486221e+00 2.189308015561476362e-01 2.500000000000000000e-01
2.082161222759855157e+00 2.186562878977456326e-01 2.500000000000000000e-01
2.083981987496172916e+00 2.183822591754737974e-01 2.500000000000000000e-01
2.085802060140905301e+00 2.181087141927945117e-01 2.500000000000000000e-01
2.087621440137344297e+00 2.178356517561645389e-01 2.500000000000000000e-01
2.089440126938714837e+00 2.175630706753474142e-01 2.500000000000000000e-01
2.091258119998499421e+00 2.172909697648745808e-01 2.500000000000000000e-01
2.093075418770180995e+00 2.170193478440675394e-01 2.500000000000000000e-01
2.094892022707242063e+00 2.167482037370142278e-01 2.500000000000000000e-01
2.096707931263166458e+00 2.164775362725456509e-01 2.500000000000000000e-01
2.098523143891436682e+00 2.162073442842129267e-01 2.500000000000000000e-01
2.100337660045535682e+00 2.159376266102641384e-01 2.500000000000000000e-01
2.102151479178945959e+00 2.156683820936214635e-01 2.500000000000000000e-01
2.103964600745978242e+00 2.153996095817479473e-01 2.500000000000000000e-01
2.105777024213658866e+00 2.151313079248625137e-01 2.500000000000000000e-01
2.107588749058979527e+00 2.148634759762439728e-01 2.500000000000000000e-01
2.109399774759197488e+00 2.145961125937319580e-01 2.500000000000000000e-01
2.111210100791571342e+00 2.143292166397515464e-01 2.500000000000000000e-01
2.113019726633358797e+00 2.140627869812915529e-01 2.500000000000000000e-01
2.114828651761817557e+00 2.137968224898822156e-01 2.500000000000000000e-01
2.116636875654206662e+00 2.135313220415729629e-01 2.500000000000000000e-01
2.118444397787782485e+00 2.132662845169110422e-01 2.500000000000000000e-01
2.120251217639804064e+00 2.130017088009192594e-01 2.500000000000000000e-01
2.122057334688334240e+00 2.127375937829642238e-01 2.500000000000000000e-01
2.123862748424034219e+00 2.124739383549440752e-01 2.500000000000000000e-01
2.125667458347558547e+00 2.122107414115828317e-01 2.500000000000000000e-01
2.127471463959836218e+00 2.119480018519688813e-01 2.500000000000000000e-01
2.129274764761797112e+00 2.116857185795833207e-01 2.500000000000000000e-01
2.131077360254368447e+00 2.114238905022792769e-01 2.500000000000000000e-01
2.132879249938479660e+00 2.111625165322603692e-01 2.500000000000000000e-01
2.134680433315060188e+00 2.109015955860600311e-01 2.500000000000000000e-01
2.136480909885038137e+00 2.106411265845208047e-01 2.500000000000000000e-01
2.138280679149342500e+00 2.103811084527735242e-01 2.500000000000000000e-01
2.140079740609684755e+00 2.101215401201066146e-01 2.500000000000000000e-01
2.141878093780251291e+00 2.098624205181288394e-01 2.500000000000000000e-01
2.143675738185244928e+00 2.096037485810529899e-01 2.500000000000000000e-01
2.145472673349148263e+00 2.093455232472704874e-01 2.500000000000000000e-01
2.147268898796445669e+00 2.090877434593831630e-01 2.500000000000000000e-01
2.149064414051620631e+00 2.088304081641831900e-01 2.500000000000000000e-01
2.150859218639157078e+00 2.085735163126331837e-01 2.500000000000000000e-01
2.152653312083539383e+00 2.083170668598461339e-01 2.500000000000000000e-01
2.154446693909250143e+00 2.080610587650659205e-01 2.500000000000000000e-01
2.156239363640773732e+00 2.078054909916472737e-01 2.500000000000000000e-01
2.158031320803353914e+00 2.075503625069268776e-01 2.500000000000000000e-01
2.159822564934581468e+00 2.072956722803631913e-01 2.500000000000000000e-01
2.161613095582076483e+00 2.070414192838081757e-01 2.500000000000000000e-01
2.163402912293751701e+00 2.067876024931162016e-01 2.500000000000000000e-01
2.165192014617517202e+00 2.065342208881797981e-01 2.500000000000000000e-01
2.166980402101284398e+00 2.062812734529101411e-01 2.500000000000000000e-01
2.168768074292964698e+00 2.060287591752180680e-01 2.500000000000000000e-01
2.170555030740469071e+00 2.057766770469953155e-01 2.500000000000000000e-01
2.172341270991708928e+00 2.055250260640955062e-01 2.500000000000000000e-01
2.174126794594594791e+00 2.052738052263157198e-01 2.500000000000000000e-01
2.175911601097776149e+00 2.050230135372683726e-01 2.500000000000000000e-01
2.177695690062113165e+00 2.047726500025015828e-01 2.500000000000000000e-01
2.179479061058509526e+00 2.045227136297564363e-01 2.500000000000000000e-01
2.181261713658163348e+00 2.042732034306102840e-01 2.500000000000000000e-01
2.183043647432274970e+00 2.040241184205149605e-01 2.500000000000000000e-01
2.184824861952043840e+00 2.037754576187785216e-01 2.500000000000000000e-01
2.186605356788670296e+00 2.035272200485471195e-01 2.500000000000000000e-01
2.188385131513352899e+00 2.032794047367871559e-01 2.500000000000000000e-01
2.190164185697292432e+00 2.030320107142671582e-01 2.500000000000000000e-01
2.191942518911687898e+00 2.027850370155401538e-01 2.500000000000000000e-01
2.193720130728455509e+00 2.025384826788175219e-01 2.500000000000000000e-01
2.195497020731581372e+00 2.022923467440709833e-01 2.500000000000000000e-01
2.197273188515099118e+00 2.020466282532753233e-01 2.500000000000000000e-01
2.199048633673347908e+00 2.018013262520834128e-01 2.500000000000000000e-01
2.200823355800664682e+00 2.015564397898681470e-01 2.500000000000000000e-01
2.202597354491388604e+00 2.013119679197044321e-01 2.500000000000000000e-01
2.204370629339857501e+00 2.010679096983523928e-01 2.500000000000000000e-01
2.206143179940410093e+00 2.008242641862400535e-01 2.500000000000000000e-01
2.207915005887385096e+00 2.005810304474463790e-01 2.500000000000000000e-01
2.209686106775119452e+00 2.003382075496842885e-01 2.500000000000000000e-01
2.211456482198646878e+00 2.000957945641761160e-01 2.500000000000000000e-01
2.213226131764924887e+00 1.998537905637401413e-01 2.500000000000000000e-01
2.214995055090957621e+00 1.996121946230172139e-01 2.500000000000000000e-01
2.216763251794060974e+00 1.993710058201765833e-01 2.500000000000000000e-01
2.218530721491551283e+00 1.991302232369604464e-01 2.500000000000000000e-01
2.220297463800744886e+00 1.988898459586673217e-01 2.500000000000000000e-01
2.222063478338957232e+00 1.986498730741360075e-01 2.500000000000000000e-01
2.223828764723505991e+00 1.984103036757286220e-01 2.500000000000000000e-01
2.225593322571706612e+00 1.981711368593149225e-01 2.500000000000000000e-01
2.227357151500875876e+00 1.979323717242557901e-01 2.500000000000000000e-01
2.229120251129000252e+00 1.976940073732811609e-01 2.500000000000000000e-01
2.230882621085847450e+00 1.974560429105616521e-01 2.500000000000000000e-01
2.232644261011217157e+00 1.972184774419197817e-01 2.500000000000000000e-01
2.234405170545234132e+00 1.969813100765636649e-01 2.500000000000000000e-01
2.236165349328020469e+00 1.967445399271355033e-01 2.500000000000000000e-01
2.237924796999699151e+00 1.965081661096954313e-01 2.500000000000000000e-01
2.239683513200392717e+00 1.962721877437061113e-01 2.500000000000000000e-01
2.241441497570225483e+00 1.960366039520168024e-01 2.500000000000000000e-01
2.243198749749319543e+00 1.958014138608482890e-01 2.500000000000000000e-01
2.244955269377797435e+00 1.955666165997771988e-01 2.500000000000000000e-01
2.246711056096433179e+00 1.953322113016155437e-01 2.500000000000000000e-01
2.248466109557621273e+00 1.950981971004715765e-01 2.500000000000000000e-01
2.250220429423782864e+00 1.948645731319420260e-01 2.500000000000000000e-01
2.251974015357664172e+00 1.946313385348745206e-01 2.500000000000000000e-01
2.253726867022014968e+00 1.943984924514183255e-01 2.500000000000000000e-01
2.255478984079582805e+00 1.941660340270097429e-01 2.500000000000000000e-01
2.257230366193115678e+00 1.939339624103566806e-01 2.500000000000000000e-01
2.258981013025361584e+00 1.937022767534241352e-01 2.500000000000000000e-01
2.260730924239068962e+00 1.934709762114191767e-01 2.500000000000000000e-01
2.262480099496985808e+00 1.932400599427762933e-01 2.500000000000000000e-01
2.264228538462489393e+00 1.930095271090390974e-01 2.500000000000000000e-01
2.265976240810418929e+00 1.927793768729113011e-01 2.500000000000000000e-01
2.267723206225621624e+00 1.925496083984304663e-01 2.500000000000000000e-01
2.269469434393277307e+00 1.923202208527566848e-01 2.500000000000000000e-01
2.271214924998569806e+00 1.920912134062261190e-01 2.500000000000000000e-01
2.272959677726680283e+00 1.918625852323374015e-01 2.500000000000000000e-01
2.274703692262789900e+00 1.916343355077368971e-01 2.500000000000000000e-01
2.276446968292081152e+00 1.914064634122045749e-01 2.500000000000000000e-01
2.278189505499735201e+00 1.911789681286398257e-01 2.500000000000000000e-01
2.279931303570934098e+00 1.909518488430475835e-01 2.500000000000000000e-01
2.281672362191467407e+00 1.907251047444220582e-01 2.500000000000000000e-01
2.283412681058424099e+00 1.904987350227900222e-01 2.500000000000000000e-01
2.285152259878875380e+00 1.902727388693651323e-01 2.500000000000000000e-01
2.286891098360235297e+00 1.900471154783612560e-01 2.500000000000000000e-01
2.288629196209918781e+00 1.898218640470495377e-01 2.500000000000000000e-01
2.290366553135338989e+00 1.895969837757450482e-01 2.500000000000000000e-01
2.292103168843910854e+00 1.893724738677926012e-01 2.500000000000000000e-01
2.293839043043047976e+00 1.891483335295536528e-01 2.500000000000000000e-01
2.295574175440165288e+00 1.889245619703925072e-01 2.500000000000000000e-01
2.297308565742675945e+00 1.887011584026631328e-01 2.500000000000000000e-01
2.299042213658581968e+00 1.884781220415950309e-01 2.500000000000000000e-01
2.300775118907016470e+00 1.882554521033308059e-01 2.500000000000000000e-01
2.302507281217065049e+00 1.880331478050603911e-01 2.500000000000000000e-01
2.304238700318164135e+00 1.878112083668575516e-01 2.500000000000000000e-01
2.305969375939748822e+00 1.875896330117404476e-01 2.500000000000000000e-01
2.307699307811255540e+00 1.873684209656580890e-01 2.500000000000000000e-01
2.309428495662120273e+00 1.871475714574777349e-01 2.500000000000000000e-01
2.311156939221779449e+00 1.869270837189715428e-01 2.500000000000000000e-01
2.312884638219667721e+00 1.867069569848040511e-01 2.500000000000000000e-01
2.314611592385222405e+00 1.864871904925189394e-01 2.500000000000000000e-01
2.316337801448444811e+00 1.862677834824278122e-01 2.500000000000000000e-01
2.318063265150299923e+00 1.860487351956432722e-01 2.500000000000000000e-01
2.319787983241666129e+00 1.858300448741930788e-01 2.500000000000000000e-01
2.321511955473784194e+00 1.856117117628775237e-01 2.500000000000000000e-01
2.323235181597889110e+00 1.853937351093341568e-01 2.500000000000000000e-01
2.324957661365221639e+00 1.851761141640239361e-01 2.500000000000000000e-01
2.326679394527017219e+00 1.849588481802197648e-01 2.500000000000000000e-01
2.328400380834516170e+00 1.847419364139935016e-01 2.500000000000000000e-01
2.330120620038953927e+00 1.845253781242039981e-01 2.500000000000000000e-01
2.331840111891570366e+00 1.843091725724843033e-01 2.500000000000000000e-01
2.333558856144148930e+00 1.840933190231330840e-01 2.500000000000000000e-01
2.335276852559259542e+00 1.838778167411455056e-01 2.500000000000000000e-01
2.336994100909350891e+00 1.836626649923053245e-01 2.500000000000000000e-01
2.338710600967233599e+00 1.834478630450643022e-01 2.500000000000000000e-01
2.340426352505718732e+00 1.832334101706080964e-01 2.500000000000000000e-01
2.342141355297617356e+00 1.830193056428446041e-01 2.500000000000000000e-01
2.343855609115741867e+00 1.828055487383918876e-01 2.500000000000000000e-01
2.345569113732902000e+00 1.825921387365663229e-01 2.500000000000000000e-01
2.347281868921910153e+00 1.823790749193707761e-01 2.500000000000000000e-01
2.348993874455576947e+00 1.821663565714828903e-01 2.500000000000000000e-01
2.350705130107241025e+00 1.819539829801482822e-01 2.500000000000000000e-01
2.352415635660847215e+00 1.817419534332113951e-01 2.500000000000000000e-01
2.354125390910173365e+00 1.815302672191858313e-01 2.500000000000000000e-01
2.355834395649366808e+00 1.813189236291523065e-01 2.500000000000000000e-01
2.357542649672574875e+00 1.811079219568281218e-01 2.500000000000000000e-01
2.359250152773944453e+00 1.808972614985558114e-01 2.500000000000000000e-01
2.360956904747623764e+00 1.806869415532915135e-01 2.500000000000000000e-01
2.362662905387759249e+00 1.804769614225937013e-01 2.500000000000000000e-01
2.364368154488499130e+00 1.802673204106117755e-01 2.500000000000000000e-01
2.366072651843990737e+00 1.800580178240749618e-01 2.500000000000000000e-01
2.367776397248888109e+00 1.798490529721879227e-01 2.500000000000000000e-01
2.369479390508273386e+00 1.796404251646628869e-01 2.500000000000000000e-01
2.371181631437007997e+00 1.794321337117675275e-01 2.500000000000000000e-01
2.372883119850329514e+00 1.792241779262409851e-01 2.500000000000000000e-01
2.374583855563476842e+00 1.790165571233659492e-01 2.500000000000000000e-01
2.376283838391687553e+00 1.788092706209578331e-01 2.500000000000000000e-01
2.377983068150199220e+00 1.786023177393538941e-01 2.500000000000000000e-01
2.379681544654251191e+00 1.783956978014019923e-01 2.500000000000000000e-01
2.381379267719080595e+00 1.781894101324502655e-01 2.500000000000000000e-01
2.383076237159926780e+00 1.779834540603358051e-01 2.500000000000000000e-01
2.384772452792514486e+00 1.777778289152834867e-01 2.500000000000000000e-01
2.386467914442814031e+00 1.775725340279402376e-01 2.500000000000000000e-01
2.388162621946517294e+00 1.773675687294010705e-01 2.500000000000000000e-01
2.389856575139700290e+00 1.771629323531405398e-01 2.500000000000000000e-01
2.391549773858439032e+00 1.769586242350884020e-01 2.500000000000000000e-01
2.393242217938808203e+00 1.767546437136189863e-01 2.500000000000000000e-01
2.394933907216882929e+00 1.765509901295408690e-01 2.500000000000000000e-01
2.396624841528738781e+00 1.763476628260860768e-01 2.500000000000000000e-01
2.398315020710452217e+00 1.761446611488999558e-01 2.500000000000000000e-01
2.400004444598098363e+00 1.759419844460307913e-01 2.500000000000000000e-01
2.401693113028221305e+00 1.757396320678306645e-01 2.500000000000000000e-01
2.403381025847423302e+00 1.755376033649945766e-01 2.500000000000000000e-01
2.405068182911966890e+00 1.753358976885632248e-01 2.500000000000000000e-01
2.406754584078504955e+00 1.751345143918694724e-01 2.500000000000000000e-01
2.408440229203688165e+00 1.749334528306170644e-01 2.500000000000000000e-01
2.410125118144168077e+00 1.747327123628703016e-01 2.500000000000000000e-01
2.411809250756597578e+00 1.745322923490437439e-01 2.500000000000000000e-01
2.413492626897627336e+00 1.743321921518927453e-01 2.500000000000000000e-01
2.415175246423910238e+00 1.741324111365030181e-01 2.500000000000000000e-01
2.416857109192097397e+00 1.739329486702809180e-01 2.500000000000000000e-01
2.418538215059290675e+00 1.737338041228568553e-01 2.500000000000000000e-01
2.420218563892464037e+00 1.735349768641302193e-01 2.500000000000000000e-01
2.421898155568179778e+00 1.733364662642494225e-01 2.500000000000000000e-01
2.423576989963398987e+00 1.731382716955714718e-01 2.500000000000000000e-01
2.425255066955080530e+00 1.729403925327434866e-01 2.500000000000000000e-01
2.426932386420185939e+00 1.727428281526929565e-01 2.500000000000000000e-01
2.428608948235672305e+00 1.725455779346183049e-01 2.500000000000000000e-01
2.430284752278501603e+00 1.723486412599788131e-01 2.500000000000000000e-01
2.431959798425631814e+00 1.721520175124856000e-01 2.500000000000000000e-01
2.433634086554024467e+00 1.719557060780914637e-01 2.500000000000000000e-01
2.435307616541070974e+00 2.290129417931968114e-01 3.333333333333333148e-01
2.436980388273843445e+00 2.287520236016074571e-01 3.333333333333333148e-01
2.438652401648932599e+00 2.284915193806320854e-01 3.333333333333333148e-01
2.440323656563331056e+00 2.282314283177205860e-01 3.333333333333333148e-01
2.441994152914031435e+00 2.279717496032737378e-01 3.333333333333333148e-01
2.443663890598025024e+00 2.277124824306309692e-01 3.333333333333333148e-01
2.445332869512305329e+00 2.274536259960575624e-01 3.333333333333333148e-01
2.447001089553864528e+00 2.271951794987326634e-01 3.333333333333333148e-01
2.448668550619694351e+00 2.269371421407372080e-01 3.333333333333333148e-01
2.450335252606787417e+00 2.266795131270412100e-01 3.333333333333333148e-01
2.452001195412551571e+00 2.264222916653823581e-01 3.333333333333333148e-01
2.453666378943880844e+00 2.261654769636807782e-01 3.333333333333333148e-01
2.455330803117110605e+00 2.259090682299501884e-01 3.333333333333333148e-01
2.456994467848985231e+00 2.256530646749406455e-01 3.333333333333333148e-01
2.458657373056246875e+00 2.253974655122552850e-01 3.333333333333333148e-01
2.460319518655638138e+00 2.251422699583381648e-01 3.333333333333333148e-01
2.461980904563901174e+00 2.248874772324624960e-01 3.333333333333333148e-01
2.463641530697780802e+00 2.246330865567184032e-01 3.333333333333333148e-01
2.465301396974017845e+00 2.243790971560022107e-01 3.333333333333333148e-01
2.466960503309357122e+00 2.241255082580033420e-01 3.333333333333333148e-01
2.468618849620936917e+00 2.238723190930872742e-01 3.333333333333333148e-01
2.470276435835192075e+00 2.236195288917230128e-01 3.333333333333333148e-01
2.471933261887916178e+00 2.233671368843634930e-01 3.333333333333333148e-01
2.473589327715313146e+00 2.231151423041005943e-01 3.333333333333333148e-01
2.475244633253588677e+00 2.228635443867854060e-01 3.333333333333333148e-01
2.476899178438947136e+00 2.226123423710169857e-01 3.333333333333333148e-01
2.478552963207592441e+00 2.223615354981305914e-01 3.333333333333333148e-01
2.480205987495730735e+00 2.221111230121865232e-01 3.333333333333333148e-01
2.481858251239565938e+00 2.218611041599589384e-01 3.333333333333333148e-01
2.483509754375302858e+00 2.216114781909243325e-01 3.333333333333333148e-01
2.485160496839527777e+00 2.213622443571467702e-01 3.333333333333333148e-01
2.486810478577923700e+00 2.211134019107217630e-01 3.333333333333333148e-01
2.488459699545446657e+00 2.208649501036246410e-01 3.333333333333333148e-01
2.490108159697469237e+00 2.206168881903763923e-01 3.333333333333333148e-01
2.491755858989361805e+00 2.203692154281679527e-01 3.333333333333333148e-01
2.493402797376498725e+00 2.201219310768484094e-01 3.333333333333333148e-01
2.495048974814249920e+00 2.198750343989152312e-01 3.333333333333333148e-01
2.496694391257989754e+00 2.196285246595019169e-01 3.333333333333333148e-01
2.498339046663088148e+00 2.193824011263686979e-01 3.333333333333333148e-01
2.499982940984919022e+00 2.191366630698901308e-01 3.333333333333333148e-01
2.501626074179217785e+00 2.188913097629450744e-01 3.333333333333333148e-01
2.503268446210623388e+00 2.186463404783764441e-01 3.333333333333333148e-01
2.504910057052953221e+00 2.184017544888091078e-01 3.333333333333333148e-01
2.506550906680446555e+00 2.181575510693240239e-01 3.333333333333333148e-01
2.508190995067342666e+00 2.179137294975862782e-01 3.333333333333333148e-01
2.509830322187880824e+00 2.176702890538342317e-01 3.333333333333333148e-01
2.511468888016298528e+00 2.174272290208693892e-01 3.333333333333333148e-01
2.513106692526837715e+00 2.171845486840451034e-01 3.333333333333333148e-01
2.514743735693734106e+00 2.169422473312573041e-01 3.333333333333333148e-01
2.516380017491229193e+00 2.167003242529328966e-01 3.333333333333333148e-01
2.518015537893909972e+00 2.164587787419224307e-01 3.333333333333333148e-01
2.519650296885067586e+00 2.162176100909795062e-01 3.333333333333333148e-01
2.521284294457077912e+00 2.159768175925466382e-01 3.333333333333333148e-01
2.522917530602740044e+00 2.157364005414368624e-01 3.333333333333333148e-01
2.524550005314853962e+00 2.154963582349653795e-01 3.333333333333333148e-01
2.526181718586221425e+00 2.152566899729387861e-01 3.333333333333333148e-01
2.527812670409640194e+00 2.150173950576458048e-01 3.333333333333333148e-01
2.529442860777912028e+00 2.147784727938462368e-01 3.333333333333333148e-01
2.531072289683836463e+00 2.145399224887617473e-01 3.333333333333333148e-01
2.532700957120214369e+00 2.143017434520652076e-01 3.333333333333333148e-01
2.534328863080177907e+00 2.140639349957764170e-01 3.333333333333333148e-01
2.535956007565366654e+00 2.138264964317617700e-01 3.333333333333333148e-01
2.537582390586401448e+00 2.135894270714890353e-01 3.333333333333333148e-01
2.539208012154331673e+00 2.133527262287145398e-01 3.333333333333333148e-01
2.540832872280208488e+00 2.131163932196178390e-01 3.333333333333333148e-01
2.542456970975081720e+00 2.128804273627920851e-01 3.333333333333333148e-01
2.544080308250001199e+00 2.126448279792345630e-01 3.333333333333333148e-01
2.545702884116017195e+00 2.124095943923361984e-01 3.333333333333333148e-01
2.547324698584179981e+00 2.121747259278727593e-01 3.333333333333333148e-01
2.548945751665540271e+00 2.119402219139946142e-01 3.333333333333333148e-01
2.550566043371464975e+00 2.117060816811257851e-01 3.333333333333333148e-01
2.552185573721629908e+00 2.114723045594851247e-01 3.333333333333333148e-01
2.553804342744586453e+00 2.112388898788104541e-01 3.333333333333333148e-01
2.555422350469318538e+00 2.110058369710494097e-01 3.333333333333333148e-01
2.557039596924810532e+00 2.107731451704975556e-01 3.333333333333333148e-01
2.558656082140047250e+00 2.105408138137890295e-01 3.333333333333333148e-01
2.560271806144011286e+00 2.103088422398876611e-01 3.333333333333333148e-01
2.561886768965688788e+00 2.100772297900766195e-01 3.333333333333333148e-01
2.563500970634063680e+00 2.098459758079501136e-01 3.333333333333333148e-01
2.565114411178119003e+00 2.096150796394035121e-01 3.333333333333333148e-01
2.566727090627143326e+00 2.093845406325356429e-01 3.333333333333333148e-01
2.568339009018532071e+00 2.091543581351929249e-01 3.333333333333333148e-01
2.569950166398446978e+00 2.089245314946637511e-01 3.333333333333333148e-01
2.571560562813485440e+00 2.086950600603699191e-01 3.333333333333333148e-01
2.573170198310245738e+00 2.084659431840094057e-01 3.333333333333333148e-01
2.574779072935325264e+00 2.082371802195469856e-01 3.333333333333333148e-01
2.576387186735322299e+00 2.080087705232052109e-01 3.333333333333333148e-01
2.577994539756836012e+00 2.077807134534551958e-01 3.333333333333333148e-01
2.579601132046461576e+00 2.075530083710082352e-01 3.333333333333333148e-01
2.581206963650799047e+00 2.073256546388062005e-01 3.333333333333333148e-01
2.582812034616735364e+00 2.070986516219273099e-01 3.333333333333333148e-01
2.584416344999064918e+00 2.068719986851547954e-01 3.333333333333333148e-01
2.586019894861236068e+00 2.066456951926405883e-01 3.333333333333333148e-01
2.587622684267136375e+00 2.064197405105976657e-01 3.333333333333333148e-01
2.589224713280651624e+00 2.061941340074458784e-01 3.333333333333333148e-01
2.590825981965669378e+00 2.059688750538027358e-01 3.333333333333333148e-01
2.592426490386075866e+00 2.057439630224752736e-01 3.333333333333333148e-01
2.594026238605758650e+00 2.055193972884507281e-01 3.333333333333333148e-01
2.595625226688603959e+00 2.052951772288884313e-01 3.333333333333333148e-01
2.597223454698498468e+00 2.050713022231108740e-01 3.333333333333333148e-01
2.598820922699606406e+00 2.048477716525122505e-01 3.333333333333333148e-01
2.600417630763796950e+00 2.046245848981535775e-01 3.333333333333333148e-01
2.602013578971476448e+00 2.044017413403958205e-01 3.333333333333333148e-01
2.603608767403491786e+00 2.041792403615913520e-01 3.333333333333333148e-01
2.605203196140690736e+00 2.039570813462326659e-01 3.333333333333333148e-01
2.606796865263920182e+00 2.037352636809442452e-01 3.333333333333333148e-01
2.608389774854027010e+00 2.035137867544736801e-01 3.333333333333333148e-01
2.609981924991858993e+00 2.032926499576837853e-01 3.333333333333333148e-01
2.611573315758263014e+00 2.030718526835439131e-01 3.333333333333333148e-01
2.613163947234086404e+00 2.028513943271217645e-01 3.333333333333333148e-01
2.614753819500438503e+00 2.026312742854953497e-01 3.333333333333333148e-01
2.616342932645939090e+00 2.024114919553741676e-01 3.333333333333333148e-01
2.617931286767618104e+00 2.021920467327040782e-01 3.333333333333333148e-01
2.619518881962951795e+00 2.019729380153549303e-01 3.333333333333333148e-01
2.621105718329415524e+00 2.017541652032731614e-01 3.333333333333333148e-01
2.622691795964484207e+00 2.015357276984732215e-01 3.333333333333333148e-01
2.624277114965632762e+00 2.013176249050299960e-01 3.333333333333333148e-01
2.625861675430337883e+00 2.010998562290702008e-01 3.333333333333333148e-01
2.627445477456073153e+00 2.008824210787648057e-01 3.333333333333333148e-01
2.629028521140315267e+00 2.006653188643205687e-01 3.333333333333333148e-01
2.630610806580788275e+00 2.004485489978957147e-01 3.333333333333333148e-01
2.632192333882527269e+00 2.002321108912484826e-01 3.333333333333333148e-01
2.633773103158854489e+00 2.000160039553136593e-01 3.333333333333333148e-01
