1.130565282641320612e+00,-3.887610330290567906e-01
1.140570285142571194e+00,-3.883368657825336800e-01
1.150575287643821776e+00,-3.878718361143053128e-01
1.160580290145072579e+00,-3.873667234228754808e-01
1.170585292646323161e+00,-3.868223024241384533e-01
1.180590295147573743e+00,-3.862393429298845438e-01
1.190595297648824324e+00,-3.856186096331066793e-01
1.200600300150074906e+00,-3.849608619001339549e-01
1.210605302651325710e+00,-3.842668535696143195e-01
1.220610305152576291e+00,-3.835373327583609382e-01
1.230615307653826873e+00,-3.827730416740700026e-01
1.240620310155077455e+00,-3.819747164349135971e-01
1.250625312656328036e+00,-3.811430868960026808e-01
1.260630315157578840e+00,-3.802788764827112478e-01
1.270635317658829422e+00,-3.793828020308459004e-01
1.280640320160080003e+00,-3.784555736336401854e-01
1.290645322661330585e+00,-3.774978944955462712e-01
1.300650325162581167e+00,-3.765104607927925451e-01
1.310655327663831970e+00,-3.754939615406702180e-01
1.320660330165082552e+00,-3.744490784675050810e-01
1.330665332666333134e+00,-3.733764858952688392e-01
1.340670335167583715e+00,-3.722768506267765676e-01
1.350675337668834297e+00,-3.711508318394141082e-01
1.360680340170085101e+00,-3.699990809853337947e-01
1.370685342671335682e+00,-3.688222416980532214e-01
1.380690345172586264e+00,-3.676209497053862241e-01
1.390695347673836846e+00,-3.663958327486339095e-01
1.400700350175087427e+00,-3.651475105079561301e-01
1.410705352676338231e+00,-3.638765945338431340e-01
1.420710355177588813e+00,-3.625836881846022375e-01
1.430715357678839394e+00,-3.612693865697708673e-01
1.440720360180089976e+00,-3.599342764993646027e-01
1.450725362681340558e+00,-3.585789364388657363e-01
1.460730365182591362e+00,-3.572039364698547659e-01
1.470735367683841943e+00,-3.558098382561850626e-01
1.480740370185092525e+00,-3.543971950155967443e-01
1.490745372686343106e+00,-3.529665514966666140e-01
1.500750375187593688e+00,-3.515184439609854716e-01
1.510755377688844270e+00,-3.500534001704534992e-01
1.520760380190095074e+00,-3.485719393795832510e-01
1.530765382691345655e+00,-3.470745723326968402e-01
1.540770385192596237e+00,-3.455618012659023019e-01
1.550775387693846818e+00,-3.440341199137340600e-01
1.560780390195097400e+00,-3.424920135203394778e-01
1.570785392696348204e+00,-3.409359588550939790e-01
1.580790395197598786e+00,-3.393664242325240554e-01
1.590795397698849367e+00,-3.377838695364196453e-01
1.600800400200099949e+00,-3.361887462480137034e-01
1.610805402701350530e+00,-3.345814974781083362e-01
1.620810405202601334e+00,-3.329625580030254883e-01
1.630815407703851916e+00,-3.313323543042603903e-01
1.640820410205102498e+00,-3.296913046117148083e-01
1.650825412706353079e+00,-3.280398189503891948e-01
1.660830415207603661e+00,-3.263782991904105590e-01
1.670835417708854465e+00,-3.247071391002748220e-01
1.680840420210105046e+00,-3.230267244031823082e-01
1.690845422711355628e+00,-3.213374328363446386e-01
1.700850425212606210e+00,-3.196396342131439527e-01
1.710855427713856791e+00,-3.179336904880233350e-01
1.720860430215107595e+00,-3.162199558239908170e-01
1.730865432716358177e+00,-3.144987766626182735e-01
1.740870435217608758e+00,-3.127704917964182485e-01
1.750875437718859340e+00,-3.110354324434834172e-01
1.760880440220109922e+00,-3.092939223242731073e-01
1.770885442721360725e+00,-3.075462777404344705e-01
1.780890445222611307e+00,-3.057928076555452845e-01
1.790895447723861889e+00,-3.040338137776684713e-01
1.800900450225112470e+00,-3.022695906436085322e-01
1.810905452726363052e+00,-3.005004257047632632e-01
1.820910455227613856e+00,-2.987265994144636116e-01
1.830915457728864437e+00,-2.969512788564870887e-01
1.840920460230115019e+00,-2.951919545727748062e-01
1.850925462731365601e+00,-2.934514322035693401e-01
1.860930465232616182e+00,-2.917296080810692360e-01
1.870935467733866986e+00,-2.900263781836896482e-01
1.880940470235117568e+00,-2.883416381490543912e-01
1.890945472736368149e+00,-2.866752832869383094e-01
1.900950475237618731e+00,-2.850272085921596865e-01
1.910955477738869313e+00,-2.833973087574194194e-01
1.920960480240120116e+00,-2.817854781860860136e-01
1.930965482741370698e+00,-2.801916110049235686e-01
1.940970485242621280e+00,-2.786156010767618096e-01
1.950975487743871861e+00,-2.770573420131058895e-01
1.960980490245122443e+00,-2.755167271866837964e-01
1.970985492746373025e+00,-2.739936497439308116e-01
1.980990495247623828e+00,-2.724880026174075209e-01
1.990995497748874410e+00,-2.709996785381514339e-01
2.001000500250125214e+00,-2.695285700479589930e-01
2.011005502751375573e+00,-2.680745695115977489e-01
2.021010505252626377e+00,-2.666375691289453176e-01
2.031015507753876737e+00,-2.652174609470559496e-01
2.041020510255127540e+00,-2.638141368721499957e-01
2.051025512756378344e+00,-2.624274886815281538e-01
2.061030515257628704e+00,-2.610574080354060023e-01
2.071035517758879507e+00,-2.597037864886690417e-01
2.081040520260129867e+00,-2.583665155025467453e-01
2.091045522761380671e+00,-2.570454864562028430e-01
2.101050525262631474e+00,-2.557405906582425059e-01
2.111055527763881834e+00,-2.544517193581330439e-01
2.121060530265132638e+00,-2.531787637575381167e-01
2.131065532766382997e+00,-2.519216150215637384e-01
2.141070535267633801e+00,-2.506801642899144089e-01
2.151075537768884161e+00,-2.494543026879591507e-01
2.161080540270134964e+00,-2.482439213377046205e-01
2.171085542771385768e+00,-2.470489113686762106e-01
2.181090545272636128e+00,-2.458691639287038377e-01
2.191095547773886931e+00,-2.447045701946128082e-01
2.201100550275137291e+00,-2.435550213828181210e-01
2.211105552776388095e+00,-2.424204087598209600e-01
2.221110555277638898e+00,-2.413006236526069048e-01
2.231115557778889258e+00,-2.401955574589441644e-01
2.241120560280140062e+00,-2.391051016575812538e-01
2.251125562781390421e+00,-2.380291478183435838e-01
2.261130565282641225e+00,-2.369675876121267732e-01
2.271135567783892029e+00,-2.359203128207875699e-01
2.281140570285142388e+00,-2.348872153469298285e-01
2.291145572786393192e+00,-2.338681872235857662e-01
2.301150575287643552e+00,-2.328631206237917195e-01
2.311155577788894355e+00,-2.318719078700566538e-01
2.321160580290145159e+00,-2.308944414437242854e-01
2.331165582791395519e+00,-2.299306139942265126e-01
2.341170585292646322e+00,-2.289803183482283511e-01
2.351175587793896682e+00,-2.280434475186640664e-01
2.361180590295147486e+00,-2.271198947136626733e-01
2.371185592796398289e+00,-2.262095533453636342e-01
2.381190595297648649e+00,-2.253123170386211738e-01
2.391195597798899453e+00,-2.244280796395970445e-01
2.401200600300149812e+00,-2.235567352242416039e-01
2.411205602801400616e+00,-2.226981781066619814e-01
2.421210605302651420e+00,-2.218523028473776415e-01
2.431215607803901779e+00,-2.210190042614625927e-01
2.441220610305152583e+00,-2.201981774265736047e-01
2.451225612806402943e+00,-2.193897176908649327e-01
2.461230615307653746e+00,-2.185935206807881059e-01
2.471235617808904550e+00,-2.178094823087775578e-01
2.481240620310154910e+00,-2.170374987808210143e-01
2.491245622811405713e+00,-2.162774666039149474e-01
2.501250625312656073e+00,-2.155292825934045642e-01
2.511255627813906877e+00,-2.147928438802083617e-01
2.521260630315157680e+00,-2.140680479179269680e-01
2.531265632816408040e+00,-2.133547924898362147e-01
2.541270635317658844e+00,-2.126529757157641642e-01
2.551275637818909203e+00,-2.119624960588525620e-01
2.561280640320160007e+00,-2.112832523322016876e-01
2.571285642821410811e+00,-2.106151437053997433e-01
2.581290645322661170e+00,-2.099580697109358907e-01
2.591295647823911974e+00,-2.093119302504972690e-01
2.601300650325162334e+00,-2.086766256011504395e-01
2.611305652826413137e+00,-2.080520564214063672e-01
2.621310655327663941e+00,-2.074381237571703007e-01
2.631315657828914301e+00,-2.068347290475756328e-01
2.641320660330165104e+00,-2.062417741307021879e-01
2.651325662831415464e+00,-2.056591612491797949e-01
2.661330665332666268e+00,-2.050867930556759811e-01
2.671335667833917071e+00,-2.045245726182696178e-01
2.681340670335167431e+00,-2.039724034257092145e-01
2.691345672836418235e+00,-2.034301893925574145e-01
2.701350675337668594e+00,-2.028978348642211105e-01
2.711355677838919398e+00,-2.023752446218679280e-01
2.721360680340170202e+00,-2.018623238872293835e-01
2.731365682841420561e+00,-2.013589783272908273e-01
2.741370685342671365e+00,-2.008651140588688100e-01
2.751375687843921725e+00,-2.003806376530761491e-01
2.761380690345172528e+00,-1.999054561396751695e-01
2.771385692846423332e+00,-1.994394770113195325e-01
2.781390695347673692e+00,-1.989826082276849872e-01
2.791395697848924495e+00,-1.985347582194897653e-01
2.801400700350174855e+00,-1.980958358924049534e-01
2.811405702851425659e+00,-1.976657506308553969e-01
2.821410705352676462e+00,-1.972444123017115802e-01
2.831415707853926822e+00,-1.968317312578733436e-01
2.841420710355177626e+00,-1.964276183417453803e-01
2.851425712856427985e+00,-1.960319848886059590e-01
2.861430715357678789e+00,-1.956447427298687036e-01
2.871435717858929593e+00,-1.952658041962384294e-01
2.881440720360179952e+00,-1.948950821207617035e-01
2.891445722861430756e+00,-1.945324898417724879e-01
2.901450725362681116e+00,-1.941779412057339504e-01
2.911455727863931919e+00,-1.938313505699766348e-01
2.921460730365182723e+00,-1.934926328053342415e-01
2.931465732866433083e+00,-1.931617032986772120e-01
2.941470735367683886e+00,-1.928384779553451167e-01
2.951475737868934246e+00,-1.925228732014786781e-01
2.961480740370185050e+00,-1.922148059862517633e-01
2.971485742871435853e+00,-1.919141937840046774e-01
2.981490745372686213e+00,-1.916209545962791472e-01
2.991495747873937017e+00,-1.913350069537556875e-01
3.001500750375187376e+00,-1.910562699180947677e-01
3.011505752876438180e+00,-1.907846630836817214e-01
3.021510755377688540e+00,-1.905201065792770099e-01
3.031515757878939343e+00,-1.902625210695721991e-01
3.041520760380190147e+00,-1.900118277566526515e-01
3.051525762881440507e+00,-1.897679483813679013e-01
3.061530765382691310e+00,-1.895308052246101604e-01
3.071535767883941670e+00,-1.893003211085026172e-01
3.081540770385192474e+00,-1.890764193974973639e-01
3.091545772886443277e+00,-1.888590239993849784e-01
3.101550775387693637e+00,-1.886480593662155925e-01
3.111555777888944441e+00,-1.884434504951332523e-01
3.121560780390194800e+00,-1.882451229291238759e-01
3.131565782891445604e+00,-1.880530027576780838e-01
3.141570785392696408e+00,-1.878670166173696532e-01
3.151575787893946767e+00,-1.876870916923506216e-01
3.161580790395197571e+00,-1.875131557147639294e-01
3.171585792896447931e+00,-1.873451369650747378e-01
3.181590795397698734e+00,-1.871829642723210896e-01
3.191595797898949538e+00,-1.870265670142849668e-01
3.201600800400199898e+00,-1.868758751175850774e-01
3.211605802901450701e+00,-1.867308190576916771e-01
3.221610805402701061e+00,-1.865913298588650626e-01
3.231615807903951865e+00,-1.864573390940182651e-01
3.241620810405202668e+00,-1.863287788845051640e-01
3.251625812906453028e+00,-1.862055818998349932e-01
3.261630815407703832e+00,-1.860876813573141553e-01
3.271635817908954191e+00,-1.859750110216162322e-01
3.281640820410204995e+00,-1.858675052042817466e-01
3.291645822911455799e+00,-1.857650987631477291e-01
3.301650825412706158e+00,-1.856677271017092290e-01
3.311655827913956962e+00,-1.855753261684126298e-01
3.321660830415207322e+00,-1.854878324558828229e-01
3.331665832916458125e+00,-1.854051830000843781e-01
3.341670835417708929e+00,-1.853273153794185168e-01
3.351675837918959289e+00,-1.852541677137560516e-01
3.361680840420210092e+00,-1.851856786634081542e-01
3.371685842921460452e+00,-1.851217874280353115e-01
3.381690845422711256e+00,-1.850624337454958857e-01
3.391695847923962059e+00,-1.850075578906350271e-01
3.401700850425212419e+00,-1.849571006740152457e-01
3.411705852926463223e+00,-1.849110034405891667e-01
3.421710855427713582e+00,-1.848692080683162209e-01
3.431715857928964386e+00,-1.848316569667235176e-01
3.441720860430215190e+00,-1.847982930754123454e-01
3.451725862931465549e+00,-1.847690598625112979e-01
3.461730865432716353e+00,-1.847439013230767757e-01
3.471735867933966713e+00,-1.847227619774422236e-01
3.481740870435217516e+00,-1.847055868695167136e-01
3.491745872936468320e+00,-1.846923215650342343e-01
3.501750875437718680e+00,-1.846829121497543524e-01
3.511755877938969483e+00,-1.846773052276156901e-01
3.521760880440219843e+00,-1.846754479188424114e-01
